temperature,vibration,pressure,age,rpm,fuel_consumption,oil_temperature,battery_voltage,brake_pad_wear,tire_pressure,ambient_temperature,road_condition_smooth,road_condition_rough,road_condition_potholes,driving_style_aggressive,driving_style_normal,driving_style_gentle,mileage,time_since_last_maintenance,component_age,rpm_to_age,failure
22.058449429580243,1.386073967095525,120.72383637037846,435.4760923618203,3907.296419920728,14.899577893889006,105.62040895014812,11.057549816792957,0.04600842787963966,28.457670183742025,20.213125987021805,1,1,0,0,1,0,197281.7921614441,167.7890611558913,6.952702072048046,571.7558130750217,0
116.99098521619943,1.2290337428294942,101.643136289757,895.6271312033992,3553.1397233389544,12.162153213801236,92.81277203478459,11.44315600958103,4.387682855023417,27.92948716066363,37.4055627844871,0,0,1,0,0,0,124914.34593358001,212.6488042127813,3.150731217478321,531.6711345656123,0
103.24426408004217,1.4278100616476963,106.79536911463495,949.9076093309543,3787.4769280334067,13.39019189057867,97.34776909204274,10.071525757612442,0.811470200760091,29.273230012791757,24.907916517038842,0,0,0,1,1,0,180877.20507477166,320.69276554036617,9.253550716524094,593.1325925026073,0
41.23391106782762,0.8326565998208915,115.98886445244499,718.8173469272647,3924.2378324208435,13.138637677869205,100.84264187277783,10.122801051206793,2.504239144542258,28.329255367193564,28.821829882856026,0,1,1,0,0,0,174850.3476172065,498.72322814659265,6.644495854963152,671.8320084732529,0
38.18249672071006,1.003209416751543,117.09929026439924,374.35189077618503,3163.1351145758053,10.521517754425789,99.08677245543063,11.374546977152367,4.644132463641253,33.39691304576198,23.051008900378964,0,0,1,1,1,0,184659.72492290684,252.1533818374544,9.501695843962457,587.5307663342007,0
38.34045098534338,0.5140796632828907,144.9792608231048,820.057789974664,3427.8744837156346,13.739637685321581,97.95591677475477,10.670139929174116,4.104912713058032,30.80656610348256,33.562171448456304,1,1,0,0,0,0,189113.303930716,235.50987460043805,5.7524605300858935,730.839096882125,1
50.42422429595377,0.5069575873032912,137.09064546332576,25.86708172542018,3433.210401714609,11.615796017167883,104.37663795121058,10.977668712896548,3.8806228902616215,26.761670275394433,30.90595313380816,1,0,0,1,1,0,120390.5025203155,248.418006536789,8.766337313617518,912.0918388738007,0
72.4756431632238,0.7401266204515199,148.60914840935206,102.74591053942106,3354.4722504383544,13.994697745983675,91.09007008475675,11.563985127319821,3.0272281965412478,27.35945699646352,27.29579511974735,1,0,1,1,0,0,159203.4787257283,431.74862447919725,6.007244194263896,912.7712790454635,0
63.194501864211574,0.6008071971390853,129.95357551676202,661.3737363753611,3008.90586655164,13.038203913076913,99.42820678251884,11.154315816813869,2.1813674294216137,25.535534976557493,30.70387288499106,1,1,0,1,1,0,108132.942700507,362.0579521051814,5.757578433056932,669.8162257044925,0
49.12291401980419,0.7602113679357536,112.0856866045659,291.2485752700574,3815.972107778095,11.585457449767448,95.24363380779202,11.610523749326116,2.2301868551931685,27.99688633467217,23.374731750542285,0,0,0,0,0,0,108661.64936023919,462.1686068095237,2.7373186957889994,663.3350130075759,1
81.18528947223794,0.6770432945283974,116.38275149608214,951.3862184004778,3111.559321553903,11.781464801655355,91.69236770469517,10.838310484341287,0.4348280150228667,31.695181578741387,35.51276864292656,0,0,0,1,0,0,168851.00690969074,145.9808103758133,5.9954138425728924,872.8768071563992,0
33.94938606520418,0.5285200248386482,115.99179616459836,436.0606120923047,3995.480597921759,13.657536848331803,99.29774316005931,10.57484670594309,0.32392977644981835,26.829583699085635,25.31918294892408,1,0,0,1,1,0,159778.64488961844,399.1619495449746,2.6258559131492087,707.5364065049301,0
49.21446485352182,1.4093041464060494,116.32471638316258,429.364820389177,3772.9584919111817,12.75029657561441,93.42737382141138,10.469673817767738,4.217192594786758,25.99202356875453,32.30049139783151,0,1,0,1,1,0,167740.84377132455,271.6056146746937,0.9937625623604307,985.0580122472013,0
56.63618432936917,0.5082231313888915,133.6482086555908,678.0795101909313,3580.0100176065143,13.341755203356577,95.16448563780418,10.263361902146395,2.0432604380068096,28.210153860579492,37.9880007531645,0,0,0,0,0,0,100223.03661080259,436.40365889638184,2.66835721145259,722.4769474524148,0
65.6069984217036,1.2360821443370855,126.5403964045208,767.5685623061896,3154.6064177415974,10.791591605375942,100.14017459020153,10.073593044547916,0.270080231887177,31.12522233490488,20.771712168916427,1,0,1,0,1,0,109048.50357221974,194.01417222092124,9.080262757498213,621.5904138891696,0
98.51759613930136,0.6521478869195165,119.27120890433221,475.5587381251365,3515.392971393247,13.934883361142093,109.47417959865643,10.106298031366808,3.31527137098826,29.727800457740592,27.750678859054783,1,0,0,0,0,0,109547.16214484614,152.42946307869795,4.7484850147512745,504.9101291669541,0
39.96737821583598,1.4122296219996,107.45448843643582,214.00090171172414,3261.1087408578087,11.601956594575174,103.68510013607111,10.541997654265629,3.4165120024081777,28.321902614714983,22.698355193612706,1,0,0,1,0,1,121184.03459159544,394.54262905856075,0.4853536593891139,977.0564361322954,0
71.42344384136116,1.392795939589886,101.10695814710729,773.3086427256216,3252.3225245430694,13.099306335788366,95.5924359631365,10.55682518868914,1.1372017906450393,33.829517579338074,38.173154207104744,0,0,0,0,1,0,149497.0810356934,201.228273239102,7.681575774853579,559.3719198811551,1
79.24145688620425,1.1539011463692574,110.94173387938463,320.3512748736276,3829.5292493824854,10.573399126210044,97.64812105150753,10.763569058066421,2.053597948945342,29.685576975122697,27.201548890008485,1,0,0,1,1,0,158466.1483458517,296.01095727207064,0.7515252045539766,587.5883406279409,0
24.645041271999773,1.1722341498006053,105.37357019843407,175.1107692938576,3380.644423959435,11.607101205784835,98.12266304641955,11.18323474247901,2.8671203426868526,29.550466704977026,24.26681853328902,0,0,0,0,1,0,153434.0753345088,192.5689059800427,3.06341778329406,519.168488979459,0
80.75448519014384,0.5053391419696885,139.27225154261197,631.6401899250133,3450.7238033908043,13.244336465333209,93.07275246688754,11.518599070264122,2.981408827311472,25.316567577454247,33.52953151372813,0,0,0,1,1,1,136878.4336530698,362.99528396694416,4.339579553759078,732.4687306367321,0
37.05241236872915,1.484871566113602,105.62489789069427,90.4536669903504,3842.9647377801184,11.371030661451254,93.21308377719362,10.395410016117514,2.5555774630040515,31.393428315792704,30.863855748512822,0,1,0,0,1,1,152858.85248354526,315.4726972037961,5.837618505489185,704.1930089065877,0
26.50515929852795,1.3778326035758144,136.2114118653418,971.3526750860549,3087.7906257188424,14.401560983749086,92.96789446974729,11.518496353197978,1.8209823053638463,29.593448845012354,36.33873363482463,1,0,0,1,0,0,141972.1774687152,317.51669091217224,8.074235429452767,907.8831969336554,0
114.88855372533332,1.3951062257300921,119.28293448880413,632.3972644121369,3594.6178530910493,13.306141997217102,100.43328275473834,10.277979055582735,0.3441003032529466,26.4507713880539,35.06136317445691,1,1,0,0,0,0,169389.13825110695,382.14217433075373,1.0846484992503214,777.6791713104913,0
116.56320330745594,1.159244537050872,103.6689194871888,985.8955209217559,3578.215681373038,14.351391966483979,103.48372173479416,11.977387241379747,0.11141807617957133,27.437391820059847,39.49339705905668,0,0,0,1,0,0,187306.8048564869,116.83935432180218,0.4199907044543738,791.1467500479746,0
100.83973481164611,0.8447869286545365,140.6365024715793,338.89342347863607,3425.2145692666754,11.976953511255603,101.81441369221653,10.570067566165227,2.297673690392638,27.02363731784337,21.810646143984407,0,0,0,1,0,0,155049.19062417265,114.13503657038349,3.3462433990920584,895.1220654951319,1
50.46137691733707,1.3936486490904807,128.98152851183067,971.2051611903979,3829.774641424093,10.169925713123375,109.55534370906697,11.674670029408299,1.0147133348090076,26.220982209256825,21.605455367130272,0,1,1,1,0,0,163455.88794053782,140.77827381370582,6.137560818295351,791.4661510939839,0
29.767211400638388,0.7915169281511923,111.78807564317866,145.5622477286236,3942.8900613356927,12.880699816775515,92.51749144515304,10.380931655778307,4.692444226674299,29.355413669987872,38.147213970254356,0,0,0,1,1,0,178712.91779073697,279.0010004974551,2.6577927730985627,782.689562743594,0
88.42330265121569,1.062711543342203,144.7340587166334,40.694772347028454,3465.3358619136106,11.695967513626861,109.7294881260551,11.901285560874513,3.202085088656208,28.632870549227295,39.114644478659194,0,0,1,0,0,0,177916.1493203221,237.36355541577288,2.5735192790591377,964.262819803403,1
64.01524937396013,0.5997309723438824,102.26291569352757,32.984060454602556,3456.1470509983997,12.240941879611766,99.33347867775784,11.653253570424424,2.9275405885860706,28.6012304507586,28.132686918702635,1,1,0,1,0,0,182443.47685538392,207.54314093024036,5.050184009914519,718.5247993805882,0
32.20382348447788,1.42195563013275,110.09098040988815,464.8703705992271,3502.0637296707446,13.405551069613743,94.37265575554275,10.718778521094068,2.0327592618079997,27.515281679782984,29.11739659346125,1,0,0,0,0,0,128027.21542235943,453.0916429510299,4.7394034515117465,817.2180466661102,0
69.51769101112703,0.6407704577712133,137.60234639029306,83.00419747859478,3723.1240308330616,13.50332333535436,108.86561652011514,10.84294345218971,1.6476262967155364,29.364265335203406,27.37396571877783,1,0,0,0,0,0,122663.77530635633,454.6068930536095,3.238183620828811,692.1664008509547,0
23.43885211152184,0.7248968057304073,135.46889651549446,512.1678841676018,3668.0602906989625,10.137782074329078,99.37226620289185,10.007675987045952,0.8990398294524538,30.47523004197744,35.55373750159944,1,0,0,1,1,0,179119.87309387006,193.52633991267197,2.9741325407748755,825.3371913614103,0
110.9320402078782,1.0581341581282149,114.4635846862239,327.50050350890047,3222.834949206887,13.846513364198067,96.9469391042104,10.502864488625931,0.3007154245356247,31.115017717198313,35.415732375536734,0,0,0,0,0,0,174350.40537954582,428.4710163263723,3.671578730855022,505.0281098911411,0
45.877998160001695,1.2640930002129815,103.10124376763916,335.6289924741156,3063.8953485993434,12.467594574780394,94.27620207635913,10.578592911903904,3.172488211029556,27.19825670774302,24.40839323015707,1,1,0,0,1,0,117037.6118747949,301.0592880772405,9.182995584000867,863.341250889147,0
86.2522284353982,1.119351305936299,142.9039036112472,635.6089965451698,3949.2541298167894,12.78349386662275,95.35750902231604,10.905477397919856,3.8960022556226974,32.27843395565206,27.6778825972657,0,0,1,0,0,0,115954.21761395165,430.43721644210933,7.434306320495626,890.880479643472,0
51.1711076089411,0.7321339128001562,115.68488190349512,163.09800615162018,3261.0697597337044,11.489970925949262,109.58439020454439,10.278099627990333,4.288813332139023,25.270290712294788,24.24873354073418,0,1,0,0,0,0,110081.90592965067,223.11863138430243,3.9049802790708874,938.6850551250786,0
72.00680211778108,0.5009430425274903,109.78567074641326,766.553370339731,3638.5966846905917,12.104168930002905,96.07946879809549,10.9575337762445,3.6215391572600826,32.504402332993585,20.93248290014089,1,0,0,1,0,0,127784.90467471891,276.9455327381266,0.4525956769860773,749.9155726377508,1
74.67102793432797,1.2571505803074392,125.80309111804885,582.0309197786347,3828.4380027437223,13.551875669896658,109.55611847519211,11.336936970838504,4.484754409490994,27.82967600798743,21.122429281278578,1,0,0,1,1,0,170874.08310072625,178.5845335095734,3.036139888302112,643.0903816682603,0
38.485445552552704,1.4852073259110936,145.51135996412236,914.9446288475109,3300.276750547186,13.883569014721292,96.60429973224174,10.742564596286638,4.914032557332062,28.70000862358594,22.936462486408736,1,0,0,1,0,0,186785.97892086348,479.0965355874794,0.5253938922819879,865.2393239569539,0
116.95846277645586,1.3099131203060903,102.17732889216877,364.8406537675234,3635.4334136569287,11.93553090583989,94.62836931177124,10.464390551131052,4.808339839569447,30.807113302772585,20.59764070354944,1,0,1,0,1,0,199694.88601195544,234.0453313222365,3.460694875681215,974.5091338264804,1
97.51328233611146,0.9602066181566153,138.29020440154437,982.7149920671255,3107.9002411492247,13.455587663256651,93.66728365803695,11.095432973907789,2.9611514172127116,31.104513937107406,28.46350412552609,1,0,0,0,1,0,185315.38047538293,253.99260825268337,8.486938559959105,884.9259706122687,0
113.9498941564189,1.4037672613991066,128.62366139693546,575.8276467140232,3969.9314443756607,11.29021750844219,98.23709010547994,10.058007805920553,1.1210000162584826,29.21154657469421,21.280390207412616,1,0,0,0,0,0,198190.19110919978,357.83296827384703,0.5724323498456496,955.5913236631466,0
109.48273504276489,0.90984767311835,121.27245582759085,973.4019561875338,3058.158275050626,14.160113325887576,94.73612897070055,10.681674901552896,0.5317771623716416,34.378989473833016,36.94822783249959,0,0,1,1,0,1,114662.2932970994,159.04520675757666,2.9814550810634897,559.6690077120809,1
79.78999788110852,1.0249340842434675,137.204022205253,27.060654047115328,3438.1746738409765,13.049071194536825,103.93875927654106,11.055180485816027,4.969624990532094,33.583254235431845,34.241639547936316,1,0,0,1,0,0,136645.39311826602,117.47303790065011,0.6073497788293414,962.1292715756181,0
112.18742350231169,0.9771297673956832,148.29122122208162,727.976322412388,3536.8192420600235,13.875932580334474,94.79543470727957,10.671685632397045,1.541951157177791,27.250365587917855,35.67285686366577,0,0,1,1,1,0,120344.84442873775,287.8401977766103,3.4621150512120047,855.388682544706,0
28.84925020519195,0.947623872665525,111.46031055813455,816.6215242927362,3790.481778663364,12.385774261589237,106.70793689995739,10.690862852195055,0.16985529627458362,30.889101939673083,32.34960236378938,0,1,0,0,1,0,128585.59846313,262.3646900463924,3.8840006708785477,911.1418979698528,0
39.59828624191452,1.2751907692939057,107.18236825360599,53.17328667648758,3121.1285170724213,11.145546424909776,106.68022516976333,11.696593325274407,1.9552304820387367,32.20985007406537,33.27754663681948,1,1,1,1,0,0,110967.91683802105,429.0997161928459,5.166294952306506,710.4485370542924,0
24.522728891053806,1.026768907269492,145.64408726113484,578.9696640162457,3440.8079738551764,12.14615556656822,95.71052748096132,11.86798357439033,3.740498676253352,27.169435824766158,22.268200675564792,1,0,1,1,1,0,186255.51830987027,119.02499121736345,5.680339322571393,784.985528803918,0
52.53303307632643,0.8167171220252161,133.44765387286517,801.9422935894484,3299.7115695434522,11.907426972391605,105.0708026097366,11.654785294697318,4.45399993246611,25.18450424844707,21.163352970668967,0,0,0,0,1,0,105726.3548740037,122.87769991261284,6.768732458735106,806.6672756486365,0
58.8677289689482,0.7581581676584783,121.89930107809829,561.0387252230728,3312.01071569334,11.663582717200796,107.15091751958906,10.197734900156979,2.3878192332082477,34.756045404654856,39.78428224394255,0,1,0,0,0,1,142298.2727012806,385.1379326396616,5.811669407320191,759.386733614834,0
47.13490317738959,0.5377473169674334,128.66297851321417,63.813590405466634,3778.787916065251,11.060868738707391,101.80265687874294,10.579484888761993,1.470144575613832,34.5834841514874,27.458987232882688,1,0,0,1,0,0,111820.5345459786,367.0029601054529,2.8838177172595483,548.2881987388962,0
102.87375091519293,1.083195161883046,137.28069525881222,693.4472408983114,3005.460945031833,13.79583570939903,97.3266482172811,11.42258873338333,3.892021007471334,28.203476918664652,21.025400384773047,1,0,0,0,0,0,145229.5439711202,213.4062300978425,2.4178966218380493,615.9935880511639,0
55.67533266935893,0.7299614154010342,138.65159493528586,60.59691467330863,3749.083641335966,10.431758306602802,98.81934373425358,11.948785590005317,2.518841762455092,27.391148274953938,23.192919841283107,1,0,0,0,0,0,126266.05407041266,188.82925170166982,0.12444210325713745,569.7733802528846,1
48.093450968738075,0.6481339220163831,145.99470904094824,817.4688950164385,3810.398430123106,14.43780464942917,105.72457730069564,10.48456309694016,0.43014795598996625,26.546146878309862,37.484119938330096,0,0,0,0,0,0,167143.2990510291,324.33373866594485,6.279227694676633,914.0546245139177,0
74.26960831582485,1.1538299638276777,121.34213944478114,43.034183306694395,3901.362243842069,10.875123614488768,95.86634927993629,11.7964209581786,4.438748531908326,31.871457504140643,24.115973532542657,0,0,0,1,1,0,190249.35651601938,349.3687487832594,8.571519841671634,686.2931987961415,0
34.092422497476264,1.181209257821549,114.67054550096975,137.3973810103708,3626.8818032304835,14.899368259257706,96.68924668752388,11.478029974326136,3.2790352331373924,32.5529167176126,29.34084142542939,0,0,0,0,1,0,109861.8308190823,439.55450484828276,2.9703635976856613,643.9949702699455,0
100.21969807540397,1.252154892257666,131.9832133394921,275.10759052326847,3333.4553282722413,14.942340240435371,93.21568672515701,11.966900732759065,0.18406059273424036,29.204023104998903,33.34948371996258,1,0,0,1,0,0,102782.88252722211,245.52707829360244,8.568307862380362,609.1644372099158,0
27.45506436797708,1.0035768963385916,120.78639496397652,633.3647922608,3427.234732548871,11.99193520620576,97.98104806026005,10.187170963483467,0.0452836952179847,27.428094131819684,39.31735540811847,1,0,0,0,1,0,146699.1303388792,173.76483252845722,5.883990014849738,851.0978446835882,0
118.68869366005173,1.3940546052038867,129.7299226974489,976.359099631306,3969.7360822874293,14.939105363161314,91.73030264498972,10.789491496386075,0.43860786788289363,29.487237827480094,20.281849976447035,0,0,1,0,0,0,106605.06845476323,129.86771662629494,6.993624174886475,760.0341513463252,0
97.22447692966574,1.4363427533982278,120.99928992279752,117.82285261993441,3881.1868264358523,14.345342586403632,96.42068881978223,10.956230004669,4.109776958856022,30.163593521055134,29.751652599961957,1,1,0,1,1,1,113949.66896429427,233.990209353859,7.556266019088758,796.0352103597672,0
39.87156815341724,1.3073709397924893,107.64978933390873,142.70766921391842,3463.525909099442,10.412151384733328,97.46958761895714,11.344165250489157,2.4065384572013753,30.434038725926918,39.92063680673556,1,1,0,1,1,0,166393.93895355854,233.41495311497974,8.180589802358227,878.1710344734144,0
20.55221171236024,1.1355934820081872,123.47133758294792,368.87039670098034,3943.0630071109226,14.73664281814309,95.10958264848264,11.307944072550258,1.6765059765285195,29.43367454041028,22.434440462518324,1,0,0,0,1,1,177261.21942058782,488.91822736508004,2.2909924275985025,984.9165071811258,0
101.54614284548342,0.8037209535911887,134.54589109705165,836.2191377553202,3822.954875406459,10.212571929522971,92.02716238269976,11.812690689428461,1.24646706187989,25.037337484044098,22.47433940516438,1,0,0,1,1,0,145097.2782571246,206.4710893094527,2.8118066896495897,870.5948745613932,0
90.68573438476172,1.4829449216202213,139.9641903833825,467.23095275081414,3901.0898616597947,10.909571468695535,100.4333448512311,11.677346245176663,2.5342899201912523,29.717777841621107,21.74084631305059,1,0,0,1,0,0,163659.21531916352,457.26983852301703,7.073979775912319,985.5600128503545,0
92.90071680409874,0.7741361671919383,124.66631383982734,321.6106002558217,3682.977234575921,12.922977704233372,107.30162339510942,10.110745337832359,0.4152011240913428,28.472718892128384,30.156880745626967,0,0,0,0,1,1,191126.30164582247,433.6247120866648,1.5568491641449966,848.825067093891,0
97.12703466859458,0.7026569219904311,108.26189451052005,561.2038322088613,3857.654043461995,10.403685892000068,96.7128949160094,10.973080246019775,3.085902300154576,30.565619975449767,26.968223949344512,1,0,0,1,1,0,147552.66409913587,351.87848478153035,9.347815262059772,838.608869188281,0
27.404465173409037,0.9421541137865828,120.73438548247158,260.52319744575004,3891.7661413343258,10.808638784946844,94.73603142840277,10.814122460438199,1.9026369412228932,25.69378585144817,34.32508112759432,0,0,0,0,0,0,198959.463017411,170.73527317916862,4.213216415089024,572.1170360853554,0
55.84657285442726,0.5568405707123885,139.3146964420849,401.15990724752095,3092.0165845406714,14.767458935561194,95.70076435381007,11.994289173050749,4.292200164027486,33.791892607217804,31.4259332751134,1,0,0,0,1,0,103175.12355590975,126.93822025176296,5.134224784321485,546.4873289271515,0
31.58690595251297,1.4784944646717908,120.64296353085365,332.60514923204187,3965.2169766606585,14.973439424438041,107.23774362608474,10.854516388488982,3.772134270988211,33.754410151081956,31.616799921829152,0,1,1,0,1,0,117500.86182020421,136.78159342379416,2.385204188875212,511.9646030860366,0
106.31034258755935,1.0884335564164247,134.8265396802111,804.1410224146459,3333.613098764063,13.990682708901486,100.55615179215596,11.365238280005373,0.0918308778701149,30.641154327951007,30.221181439834385,1,0,1,1,1,0,130067.28936539032,100.1364079703018,0.8112407078712525,846.8599436306713,0
82.3298126827558,1.0569520916641753,125.36068408390449,924.2557264380008,3439.899509583355,12.576046957323515,92.61580702541549,10.568858866267782,0.8324903168971454,32.371196710590105,39.84129808757835,1,0,0,1,1,0,165959.44408764655,387.43787160783484,2.7939051271615867,824.5289757856737,0
53.08980248526492,1.15579627989972,112.06115625546984,759.5721921569118,3791.9037591928154,14.501504678458376,104.18443298110925,11.229257911834754,2.370172569754712,29.37903740614561,30.780980781217227,1,0,0,0,0,0,109383.93542486016,267.7174804558108,8.907456329574961,815.6648600309995,0
26.355835028602364,0.9970236477772066,139.80752540115373,439.0835760299835,3664.8963055724976,10.559493854417843,93.08737866466899,10.413266177236867,3.293401325799067,30.90299844292173,21.447260540079526,1,0,0,1,1,0,160554.33809456692,430.57966023711276,6.386860759221975,812.5371973660451,0
51.098232171566224,0.5320635170945416,104.21067270353436,504.3349774966638,3893.0599124360574,14.714459346225045,91.20488805884473,11.207213311299224,3.5756297479802774,31.17674180871306,26.44389276221189,1,0,0,0,1,0,148176.9831848372,281.6598848825009,4.884146653670877,844.1806235516883,0
52.518332202674706,1.1123112888403968,126.24451413775753,125.07369392943568,3400.573750776772,11.75776463727716,95.11369752995834,11.736380477175961,4.081216314842607,28.538885840913323,35.6135478156654,0,0,1,0,1,0,112077.74219358346,417.40091453739814,0.39950271212114585,917.7608755446267,0
92.96061783380641,1.2161738769564305,110.44455171217025,746.8647111345377,3373.2881636761585,14.307446956165972,93.36180359033531,10.038475582891774,0.24609307330042796,34.60872173298132,32.56910392969685,0,0,0,0,0,0,168760.68372831558,380.37387807990035,2.2835913052090575,863.0529692479247,0
83.75574713552132,0.9167490606240531,103.35328142706878,596.475679395044,3031.6888495413195,13.341867029926956,102.09994948749336,11.009172819078692,0.09241600006613226,31.026036962161996,33.67895488092677,1,1,1,1,1,0,139776.6611783757,181.39183274603948,1.8666815809487536,799.6478710053528,0
108.72127425763266,1.257295572071193,125.14669685416244,902.4399961374364,3462.725376669658,14.801371520278611,99.69132814680084,11.964741248712796,3.002528666528657,34.905315162192096,38.4361245888352,0,0,0,0,1,0,186404.65844073554,191.8346673084983,1.7268078870911852,608.9668188620561,0
67.22149251619493,0.7270012993384206,124.97810779674617,200.6111435751532,3724.0707703291087,14.323389738979092,104.48129100985734,10.31852504489664,3.619134735972273,29.32370768138033,28.87560575589586,0,0,0,0,0,0,105456.41474887944,118.15237108013591,9.14551959009039,883.6352470635643,0
31.95942459383017,0.721276591066184,135.34504508378603,759.7261219326122,3301.178717626216,14.439489067754531,100.23142100520492,10.366824656097776,3.9334806122057087,25.323207675875118,20.390441008293475,0,1,1,1,0,0,115221.3092652299,316.70071289773034,6.4963667309762,624.8123986302188,1
91.3244787222995,0.661416987687574,137.23753465259523,684.6716617191897,3462.7265136738415,13.158771780600151,98.38011870418775,10.941647442203086,0.778577922860168,28.02436983039481,39.80180007020745,1,0,0,0,1,0,153731.33131563332,272.0709333223044,8.402494526202775,840.156138123911,0
96.07850486168974,0.8719947597891619,136.38957443464483,265.84553380975217,3219.397768485278,14.165792654881379,100.52437380875486,11.741986360653819,4.843680085842813,31.50787732205722,29.091555295353782,1,0,1,0,1,0,190177.67404334556,452.43731382590397,1.2603779299969209,567.3520863868757,0
76.12771975694963,1.3470120353890835,120.47793664583776,667.3786395408251,3772.7878058714605,13.785655753806694,98.68972226175556,11.125519218874228,1.147145440973174,34.103434978525975,21.952232500081866,0,0,0,1,1,0,189450.94207300665,118.90763277049649,0.31277304191583255,755.0210048626773,0
97.0967179954561,1.3279120621490643,131.58448936132814,924.3733805766495,3060.511561341147,10.808115654519437,90.74173787828079,11.017417289141168,1.251651899754152,31.151642441988123,30.971682073179995,1,0,0,0,0,0,105083.28832074428,499.78255875740297,5.497551620404469,816.454097907548,0
69.37955963643907,0.8828242079635038,128.847262132198,918.4359876671189,3705.383055000498,13.242984456766216,103.6139822599248,10.173514118209242,0.7714451973369413,29.717636653944552,31.804063513019955,0,0,0,1,0,0,120747.02218393152,373.80470030678595,3.631917933821456,907.5917798603059,0
72.2732829381994,1.0891187359802366,121.07808780584598,719.6265745161413,3378.9400117449836,10.740877732600794,109.2426065242891,11.923972029149361,0.21623721528061024,25.80743038996536,31.286668336259677,0,0,1,0,1,0,177614.87605885495,439.9319688655265,0.23493300499029313,851.2689498281151,0
62.75410183585496,1.2208163164749157,129.86063470929966,48.0731125340601,3041.5960693871207,14.34728060942765,98.44067114072092,10.694231862959398,4.048620624019402,26.44756391577082,39.29835862050122,1,0,0,0,0,0,130726.09222454434,192.62937950011747,5.154111767913508,903.2181851477123,0
22.54191267440952,0.741206774628023,147.36239383531313,872.2643373201615,3853.469587291786,10.329748996699843,98.47465967536094,10.503614304295125,0.02821768459323748,25.53469379652022,26.392708654553715,0,0,1,1,0,0,179031.81186554034,494.4634138060964,2.265897547636709,927.6061633028036,0
30.789142699330444,0.6681410858947471,109.64468718406887,657.7786070045399,3487.721863181165,14.935233350966376,90.91537757274493,10.823487889486103,2.318899309711649,32.111823954476044,20.690262531890436,1,0,0,0,0,0,177775.74888293957,108.33849589115019,9.100641252933611,938.3351847667172,0
